DocID,PageNum,LineNum,NormedLineNum,Text,Words2Width,WordsWidth,Width,Height,Left,Top,ContainsNum,ContainsTab,ContainsPage,Centrality,Marginal
57418,100,1,0,"Cockenzie Project, Australia 	53/54",0.360336457,0.251910388,0.6990977,0.015057641,0.120187782,0.042782469,0,1,0,0.936866326,1
57418,49,1,0,"Cockenzie Project, Australia 	2/54",0.320247238,0.243461434,0.760229614,0.014788703,0.120104589,0.042805506,0,1,0,0.999542927,1
26525,3,1,0,"EPMs 9348, 9913, 9914, 9941 & 10416 	February 1995",0.481618834,0.36923404,0.766651995,0.012001161,0.117397107,0.035446713,1,1,0,0.998492108,1
33054,3,1,0,"CR 10352 - EPM 11217 South Palmer River 	November 2001",0.483673092,0.370309599,0.765619598,0.009722323,0.11701037,0.036028113,1,1,0,0.999625465,1
57418,84,1,0,"Cockenzie Project, Australia 	37/54",0.360574035,0.251938086,0.698713887,0.014866476,0.120244794,0.042941216,0,1,0,0.936584914,1
29349,10,1,0,"EPMs 8913, 10435 Sandy Creek JV 	3 	November 1997",0.540431983,0.380938999,0.70487871,0.011853223,0.133589372,0.042952713,1,1,0,0.97085428,1
57418,75,1,0,"Cockenzie Project, Australia 	28/54",0.360713527,0.252051074,0.698756922,0.014853057,0.120274574,0.042984623,0,1,0,0.936691928,1
57418,54,1,0,"Cockenzie Project, Australia 	7/54",0.319497526,0.242748484,0.759782046,0.014532048,0.120540693,0.043084815,0,1,0,0.999099991,1
29850,6,1,0,"EPMs 7668 and 7669 Alexandra 	1 	December 1997",0.500075146,0.345233574,0.690363392,0.013867959,0.151778102,0.043179974,1,1,0,0.993658267,1
27409,5,1,0,"EPM 8440 	December 1995",0.260530638,0.19118426,0.733826399,0.010674998,0.141483143,0.043276764,1,1,0,0.982484489,1
24362,5,1,0,"EPM 7786 	1 	FEBRUARY 1993",0.370853738,0.270465087,0.729303926,0.011171475,0.119844049,0.043354858,1,1,0,0.967656788,1
57418,101,1,0,"Cockenzie Project, Australia 	54/54",0.360227979,0.251749724,0.698862217,0.014262474,0.120151214,0.043459311,0,1,0,0.936544412,1
57418,8,1,0,BMA,1,0.05271247,0.05271247,0.019227169,0.796660066,0.04348094,0,0,0,0.326136208,1
57418,68,1,0,"Cockenzie Project, Australia 	21/54",0.36084846,0.252162807,0.698805273,0.014166968,0.120219029,0.043491164,0,1,0,0.936626488,1
57418,58,1,0,"Cockenzie Project, Australia 	11/54",0.358408725,0.25026045,0.698254347,0.01392839,0.120644204,0.043599188,0,1,0,0.936938811,1
29850,9,1,0,"EPMs 7668 and 7669 Alexandra 	3 	December 1997",0.503618495,0.34763222,0.690268971,0.010353245,0.155480057,0.043616593,1,1,0,0.998718586,1
57418,50,1,0,"Cockenzie Project, Australia 	3/54",0.320423079,0.243449455,0.759775033,0.013753106,0.120388225,0.04366198,0,1,0,0.999425381,1
57418,53,1,0,"Cockenzie Project, Australia 	6/54",0.319359968,0.242624192,0.759720115,0.013352698,0.120565549,0.043710351,0,1,0,0.999112738,1
29850,5,1,0,"EPMs 7668 and 7669 Alexandra and Coolullah 	December 1997",0.642022366,0.443048269,0.690082297,0.015697103,0.151872531,0.04371826,1,1,0,0.993562055,1
57418,52,1,0,"Cockenzie Project, Australia 	5/54",0.319364227,0.242645817,0.759777697,0.013324142,0.120470762,0.043755922,0,1,0,0.999250416,1
27409,6,1,0,"EPM 8440 	1 	December 1995",0.267662737,0.19608485,0.732581802,0.010876853,0.146324158,0.043771375,1,1,0,0.973683563,1
29733,4,1,0,"Lightning Creek/Buster Creek Joint Venture 	March 1997",0.57524971,0.415781461,0.722784303,0.012760926,0.143098742,0.043776527,1,1,0,0.99063189,1
57418,129,1,0,"GEOCHEMPET SERVICES, MALENY",1,0.333079278,0.333079278,0.014651669,0.333014548,0.043778192,0,0,0,0.999070584,1
57418,6,1,0,BMA,1,0.051518518,0.051518518,0.019193221,0.797485232,0.0437847,0,0,0,0.325660165,1
29733,11,1,0,"Lightning Creek/Buster Creek Venture 	4 	March 1997",0.529013877,0.381857793,0.721829444,0.012451312,0.148544133,0.043801165,1,1,0,0.980267916,1
31356,5,1,0,"EPM 10732 - Partial Relinquishment Report 	October 1999",0.530269075,0.407247625,0.76800184,0.016987421,0.104161687,0.043872118,1,1,0,0.975305899,1
29013,4,1,0,"Police Creek Annual Report 	June 1997",0.377645963,0.279844031,0.74102217,0.015428706,0.101564333,0.043983046,1,1,0,0.941745412,1
57418,5,1,0,BMA,1,0.053345416,0.053345416,0.018763518,0.796105683,0.04403149,0,0,0,0.326632527,1
29850,8,1,0,"EPMs 7668 and 7669 Alexandra 	2 	December 1997",0.504299268,0.347893669,0.68985559,0.010111737,0.155717552,0.044046557,1,1,0,0.998654323,1
31356,6,1,0,"EPM 10732 - Partial Relinquishment Repor 	October 1999",0.529129559,0.40620888,0.767692663,0.016398817,0.103684932,0.044142803,1,1,0,0.973988814,1
57418,7,1,0,BMA,1,0.051070478,0.051070478,0.0180736,0.797635972,0.044340674,0,0,0,0.32581304,1
57418,4,1,0,BMA,1,0.051023174,0.051023174,0.017912939,0.797645688,0.044421241,0,0,0,0.325842113,1
57418,9,1,0,BMA,1,0.052527986,0.052527986,0.018020917,0.797154546,0.044424169,0,0,0,0.325297074,1
31356,4,1,0,"EPM 10732 - Partial Relinquishment Report 	October 1999",0.531475159,0.4085439,0.768698014,0.017121298,0.104457416,0.044587845,1,1,0,0.976649004,1
57418,51,1,0,"Cockenzie Project, Australia 	4/54",0.320436797,0.24342595,0.759669155,0.012498762,0.120458513,0.044626424,0,1,0,0.999389186,1
57418,89,1,0,"Cockenzie Project, Australia 	42/54",0.359633587,0.251322046,0.698828071,0.012756961,0.120106578,0.044655185,0,1,0,0.936415676,1
32676,6,1,0,"CR 10157 - EPM 7786 Longford 	March 2001",0.343889581,0.261352919,0.759990804,0.013512437,0.11308223,0.044705629,1,1,0,0.985559439,1
57418,10,1,0,BMA,1,0.05100216,0.05100216,0.017522745,0.797745347,0.044725589,0,0,0,0.325656128,1
57418,82,1,0,"Cockenzie Project, Australia 	35/54",0.35912207,0.250670973,0.698010493,0.012411937,0.120681763,0.044783907,0,1,0,0.936762805,1
29733,8,1,0,"Lightning Creek/Buster Creek Venture 	2 	March 1997",0.530913009,0.383819555,0.722942457,0.015871651,0.147305757,0.044790439,1,1,0,0.981690407,1
57418,13,1,0,BMA,1,0.051787987,0.051787987,0.017506728,0.797541618,0.044807728,0,0,0,0.325261457,1
57418,55,1,0,"Cockenzie Project, Australia 	8/54",0.346037241,0.24148998,0.697872806,0.01226269,0.120763272,0.044837372,0,1,0,0.936789228,1
57418,2,1,0,BMA,1,0.052572682,0.052572682,0.017443154,0.796573222,0.044853058,0,0,0,0.326463189,1
57418,56,1,0,"Cockenzie Project, Australia 	9/54",0.346370276,0.241683895,0.697761649,0.012260272,0.120736852,0.044885447,0,1,0,0.936618166,1
57418,71,1,0,"Cockenzie Project, Australia 	24/54",0.359511395,0.251154393,0.698599257,0.012330307,0.120234065,0.044895958,0,1,0,0.936442962,1
57418,72,1,0,"Cockenzie Project, Australia 	25/54",0.359022206,0.250673376,0.698211342,0.012274165,0.120527796,0.04489797,0,1,0,0.936651108,1
26518,6,1,0,"EPM 9216 	1 	February 1995",0.303055738,0.229252444,0.75646957,0.014541548,0.121129028,0.044904371,1,1,0,0.998673434,1
57418,97,1,0,"Cockenzie Project, Australia 	50/54",0.358624712,0.250182126,0.697615411,0.012228619,0.120824568,0.044911319,0,1,0,0.936648617,1
57418,79,1,0,"Cockenzie Project, Australia 	32/54",0.359426835,0.251082867,0.698564611,0.012357257,0.120234273,0.044913068,0,1,0,0.93640726,1
57418,93,1,0,"Cockenzie Project, Australia 	46/54",0.35875538,0.250342067,0.697807144,0.012277975,0.120687842,0.044913664,0,1,0,0.936563379,1
57418,95,1,0,"Cockenzie Project, Australia 	48/54",0.358677279,0.250301186,0.697845113,0.012300811,0.120725028,0.044927254,0,1,0,0.936680558,1
57418,78,1,0,"Cockenzie Project, Australia 	31/54",0.359144875,0.25078097,0.698272444,0.012231898,0.120256029,0.044929123,0,1,0,0.936147892,1
57418,90,1,0,"Cockenzie Project, Australia 	43/54",0.358877631,0.250634894,0.698385388,0.012255087,0.120297238,0.044929361,0,1,0,0.93635167,1
57418,98,1,0,"Cockenzie Project, Australia 	51/54",0.358461651,0.250107851,0.697725546,0.012225118,0.120813742,0.04494312,0,1,0,0.936740912,1
57418,99,1,0,"Cockenzie Project, Australia 	52/54",0.358453253,0.250106994,0.697739501,0.012235226,0.120814353,0.044950487,0,1,0,0.936756743,1
57418,83,1,0,"Cockenzie Project, Australia 	36/54",0.359401255,0.250918586,0.698157232,0.012245265,0.120262317,0.044954168,0,1,0,0.936040834,1
57418,69,1,0,"Cockenzie Project, Australia 	22/54",0.359507018,0.251113035,0.698492721,0.012312877,0.120238744,0.044956772,0,1,0,0.936341598,1
57418,76,1,0,"Cockenzie Project, Australia 	29/54",0.359180844,0.250756178,0.698133495,0.012240737,0.120354287,0.044958932,0,1,0,0.936207939,1
57418,94,1,0,"Cockenzie Project, Australia 	47/54",0.358447226,0.250112478,0.697766531,0.012227214,0.120771423,0.044959644,0,1,0,0.936695379,1
57418,91,1,0,"Cockenzie Project, Australia 	44/54",0.359179865,0.250860523,0.698425908,0.012290145,0.120265909,0.044964256,0,1,0,0.936328576,1
57418,73,1,0,"Cockenzie Project, Australia 	26/54",0.358831513,0.250404477,0.697833017,0.012234939,0.120790392,0.044967825,0,1,0,0.936804301,1
57418,65,1,0,"Cockenzie Project, Australia 	18/54",0.357001225,0.249204442,0.698049262,0.012269275,0.120485082,0.044970548,0,1,0,0.936392937,1
57418,74,1,0,"Cockenzie Project, Australia 	27/54",0.359606532,0.251199082,0.698538706,0.012301472,0.120212272,0.044972077,0,1,0,0.936334339,1
57418,80,1,0,"Cockenzie Project, Australia 	33/54",0.359237542,0.250883412,0.698377486,0.012201603,0.120224372,0.044973956,0,1,0,0.936191416,1
57418,81,1,0,"Cockenzie Project, Australia 	34/54",0.358874037,0.250582967,0.69824769,0.012214143,0.120309606,0.044982346,0,1,0,0.936233841,1
57418,60,1,0,"Cockenzie Project, Australia 	13/54",0.35729504,0.249494344,0.698286615,0.012241103,0.120246641,0.044982906,0,1,0,0.936143089,1
57418,70,1,0,"Cockenzie Project, Australia 	23/54",0.359341058,0.250949867,0.69836124,0.012264504,0.120273665,0.044983022,0,1,0,0.936277304,1
57418,66,1,0,"Cockenzie Project, Australia 	19/54",0.357075469,0.249286607,0.698134229,0.01226045,0.120498672,0.044984348,0,1,0,0.936509914,1
57418,85,1,0,"Cockenzie Project, Australia 	38/54",0.358855538,0.250569034,0.698244859,0.012255648,0.120451182,0.044986809,0,1,0,0.936526238,1
57418,67,1,0,"Cockenzie Project, Australia 	20/54",0.359100566,0.250735112,0.6982309,0.012181459,0.120356247,0.044988427,0,1,0,0.936313628,1
57418,77,1,0,"Cockenzie Project, Australia 	30/54",0.359203682,0.250766784,0.698118635,0.012113521,0.120341025,0.044989046,0,1,0,0.936164771,1
57418,63,1,0,"Cockenzie Project, Australia 	16/54",0.357039181,0.249272674,0.698166162,0.012139271,0.120278835,0.04500089,0,1,0,0.936084608,1
57418,57,1,0,"Cockenzie Project, Australia 	10/54",0.356874108,0.249170039,0.698201504,0.012191551,0.120249175,0.04500474,0,1,0,0.936059595,1
57418,86,1,0,"Cockenzie Project, Australia 	39/54",0.358564036,0.250370257,0.698258139,0.012199488,0.120339558,0.045014694,0,1,0,0.936307224,1
57418,96,1,0,"Cockenzie Project, Australia 	49/54",0.358177295,0.249924172,0.69776665,0.012213429,0.120557502,0.045025727,0,1,0,0.936249229,1
26518,8,1,0,"EPM 9216 	2 	February 1995",0.304915768,0.230703645,0.75661435,0.014314176,0.118553676,0.045038126,1,1,0,0.993451847,1
57418,61,1,0,"Cockenzie Project, Australia 	14/54",0.357138834,0.249308441,0.698071498,0.012119828,0.120476052,0.045043916,0,1,0,0.936397293,1
57418,64,1,0,"Cockenzie Project, Australia 	17/54",0.357251905,0.249417972,0.69815715,0.012128592,0.120317079,0.045046248,0,1,0,0.936154991,1
57418,14,1,0,BMA,1,0.051760964,0.051760964,0.017278273,0.79726404,0.045048021,0,0,0,0.325868719,1
57418,62,1,0,"Cockenzie Project, Australia 	15/54",0.357065069,0.249260079,0.698080268,0.012181446,0.120420739,0.045048349,0,1,0,0.936291048,1
57418,88,1,0,"Cockenzie Project, Australia 	41/54",0.358604895,0.25044778,0.69839476,0.012190129,0.120335817,0.045055654,0,1,0,0.936441929,1
57418,87,1,0,"Cockenzie Project, Australia 	40/54",0.358531048,0.250344455,0.69825042,0.012164978,0.120336123,0.045077542,0,1,0,0.936292007,1
57418,92,1,0,"Cockenzie Project, Australia 	45/54",0.357914538,0.249766715,0.697838977,0.012109841,0.120777078,0.045114914,0,1,0,0.936782743,1
29733,5,1,0,"Lightning Creek/Buster Creek Joint Venture 	March 1997",0.575369795,0.416091926,0.723173045,0.012646107,0.145473197,0.045119187,1,1,0,0.985272902,1
32676,5,1,0,"CR 10157 - EPM 7786 Longford 	March 2001",0.343119506,0.260778271,0.760021701,0.010312017,0.113166921,0.045139993,1,1,0,0.985768346,1
31356,8,1,0,"EPM 10732 - Partial Relinquishment Report 	3 	October 1999",0.543623214,0.417491198,0.767978974,0.016830424,0.105811954,0.045170053,1,1,0,0.978724772,1
31356,7,1,0,"EPM 10732 - Partial Relinquishment Report 	2 	October 1999",0.541576003,0.415630388,0.767446093,0.016291032,0.105586439,0.045207893,1,1,0,0.977698475,1
27972,4,1,0,"EPMs 8662, 8688, 8734 	15 February 1996",0.409865528,0.286167078,0.698197477,0.01217369,0.146986648,0.045278531,1,1,0,0.991834103,1
29349,3,1,0,"EPMs 8913, 10435 Sandy Creek JV 	November 1997",0.527809309,0.371864021,0.704542369,0.015701262,0.127394557,0.036940932,1,1,0,0.957580059,1
26518,5,1,0,"EPM 9216 	February 1995",0.294016175,0.22292947,0.75822179,0.015127015,0.120461211,0.045588719,1,1,0,0.999107965,1
32676,4,1,0,"CR 10157 - EPM 7786 Longford 	March 2001",0.344572565,0.261743158,0.759616941,0.010285695,0.11468865,0.045606792,1,1,0,0.988520722,1
29733,3,1,0,"Lightning Creek/Buster Creek Joint Venture 	March 1997",0.575137112,0.414873004,0.721346259,0.01197334,0.147373825,0.042921795,1,1,0,0.983213368,1
29850,3,1,0,"EPMs 7668 and 7669 Alexandra and Coolullah 	December 1997",0.642045004,0.442999542,0.689982072,0.010277987,0.155531779,0.045399467,1,1,0,0.998909945,1
29733,9,1,0,"Lightning Creek/Buster Creek Venture 	3 	March 1997",0.529500045,0.382601302,0.722570859,0.015435393,0.139633402,0.045818437,1,1,0,0.99808379,1
26518,4,1,0,"EPM 9216 	February 1995",0.291600722,0.220694162,0.756836817,0.015037083,0.119953811,0.045824764,1,1,0,0.996604807,1
31356,3,2,0.1,"EPM 10732 - Partial Relinquishment Report 	October 1999",0.530816215,0.407701276,0.768064849,0.013005243,0.105585277,0.045826145,1,1,0,0.978341463,1
36198,14,1,0,"Wilgunya EPM 13282 	Drill Hole Magnetics 	Appendix",0.4267875,0.348391481,0.816311352,0.012221759,0.09173505,0.046233149,1,1,0,0.999772659,1
26518,10,1,0,"EPM 9216 	3 	February 1995",0.307589317,0.233002971,0.75751321,0.014668093,0.118450224,0.046512687,1,1,0,0.994173615,1
29733,6,1,0,"Lightning Creek/Buster Creek Venture 	} 	March 1997",0.526896521,0.378285888,0.717951007,0.012098305,0.147633791,0.04746558,1,1,0,0.986212561,1
32676,15,1,0,"CR 10157 - EPM 7786 Longford 	March 2001",0.212599774,0.183053549,0.861024197,0.018802332,0.065093786,0.04756438,1,1,0,0.990833783,1
23543,5,1,0,"EPM 7777 - TALAWANTA 	MARCH 1992",0.481297459,0.366575636,0.761640497,0.012804102,0.121119037,0.049115801,1,1,0,0.995954957,1
32676,11,1,0,"CR 10157 - EPM 7786 Longford 	4 	March 2001",0.219767978,0.189132161,0.860599268,0.014818656,0.06808234,0.050340716,1,1,0,0.996625157,1
36198,12,1,0,"Wilgunya EPM 13282 	Drill Hole Locations 	Appendix",0.281069754,0.243823275,0.867483146,0.015103316,0.06491556,0.065313607,1,1,0,0.997199184,1
29013,12,1,0,"Police Creek Annual Report 	6",0.416329594,0.179847606,0.431983717,0.024774849,0.094358802,0.073274672,1,1,0,0.604361328,1
57418,6,2,0.019230769,BHP Billiton Mitsubishi Alliance,1,0.103869081,0.103869081,0.008993438,0.772768795,0.077397369,0,0,0,0.32261678,1
57418,3,2,0.058823529,BHP PBilliton Mitsubishi Alliance,1,0.103515573,0.103515573,0.007876459,0.772851229,0.078032859,0,0,0,0.322813548,1
57418,4,2,0.05,BHP Billiton Mitsubish Alliance,1,0.103458032,0.103458032,0.007671378,0.772893608,0.078168795,0,0,0,0.322785158,1
57418,8,2,0.045454545,BHP PBilliton Mitsubishi Alliance,1,0.103401773,0.103401773,0.007553101,0.772939324,0.078229278,0,0,0,0.322748469,1
57418,11,1,0,PBillitor Mitsubish Alliance,1,0.094923601,0.094923601,0.007296085,0.781572938,0.078293979,0,0,0,0.313580771,1
57418,10,2,0.034482759,HPBilliton Mitsubish Alliance,1,0.097379774,0.097379774,0.007577503,0.77907151,0.078300357,0,0,0,0.316237168,1
57418,2,2,0.038461538,BHP Billiton Mitsubishi Alliance,1,0.103795797,0.103795797,0.007241461,0.772588313,0.07833124,0,0,0,0.323069737,1
57418,12,1,0,Billitor Mitsubish Alliance,1,0.092423521,0.092423521,0.007250621,0.783941686,0.07833536,0,0,0,0.311246964,1
57418,7,2,0.055555556,BHP Billiton Mitsubish Alliance,1,0.103635333,0.103635333,0.007303149,0.772707641,0.078400992,0,0,0,0.322988175,1
57418,13,2,0.023255814,BHP Billiton Mitsubishi Alliance,1,0.103459902,0.103459902,0.007089891,0.772970796,0.078462966,0,0,0,0.322622181,1
57418,5,2,0.090909091,BHP PBilliton Mitsubishi Alliance,1,0.103503123,0.103503123,0.007118704,0.772767901,0.078480177,0,0,0,0.323000368,1
57418,9,2,0.015873016,BHPBilliton Mitsubish Alliance,1,0.103387795,0.103387795,0.007061244,0.773325324,0.078483313,0,0,0,0.32195779,1
57418,14,2,0.055555556,BHP Billiton Mitsubish Alliance,1,0.103638284,0.103638284,0.006880148,0.772687137,0.078523226,0,0,0,0.323027872,1
26168,4,3,0.2,"EPM 9750 	January 1995",0.276523665,0.2118444,0.766098626,0.014523582,0.11969284,0.087579999,1,1,0,0.994280046,1
26168,9,1,0,"EPM 9750 	4 	January 1995",0.289361195,0.221700366,0.766171724,0.014479694,0.118741833,0.088166458,1,1,0,0.996187755,1
26168,6,1,0,"EPM 9750 	2 	January 1995",0.290360099,0.222404332,0.76596038,0.01451056,0.121579856,0.08819895,1,1,0,0.990487626,1
26168,8,1,0,"EPM 9750 	3 	January 1995",0.287368323,0.219981552,0.765503831,0.014496825,0.118158914,0.088308685,1,1,0,0.998100483,1
26168,2,2,0.04,"EPM 9750 	January 1995",0.276566556,0.211830467,0.765929438,0.015222179,0.118138544,0.088676475,1,1,0,0.997699035,1
26168,7,1,0,"EPM 9750 	January 1995",0.176505354,0.147189751,0.833910972,0.020239504,0.08346419,0.115798328,1,1,0,0.999125109,1
57418,3,1,0,BMA,1,0.052912261,0.052912261,0.019853694,0.796625733,0.042938858,0,0,0,0.325999433,1
57418,128,38,1,Bm090401t.doc,1,0.108936086,0.108936086,0.012480124,0.150113106,0.943999588,0,0,0,0.383708966,2
